File name,221.100
Result analysis file name,221_bl.raf
Subject,221
Gender,
Age
Memo
Free comment 1,SubjectID,221
Free comment 2,Date,01/02/1970
Free comment 3
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

1_EEG,,,uV^2,uV^2,uV^2,uV^2,uV^2,,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,
EpochNo,Stage,Time,Delta,Theta,Alpha,Beta,Gamma,,0.000000Hz,0.488281Hz,0.976563Hz,1.464844Hz,1.953125Hz,2.441406Hz,2.929688Hz,3.417969Hz,3.906250Hz,4.394531Hz,4.882813Hz,5.371094Hz,5.859375Hz,6.347656Hz,6.835938Hz,7.324219Hz,7.812500Hz,8.300781Hz,8.789063Hz,9.277344Hz,9.765625Hz,10.253906Hz,10.742188Hz,11.230469Hz,11.718750Hz,12.207031Hz,12.695313Hz,13.183594Hz,13.671875Hz,14.160156Hz,14.648438Hz,15.136719Hz,15.625000Hz,16.113281Hz,16.601563Hz,17.089844Hz,17.578125Hz,18.066406Hz,18.554688Hz,19.042969Hz,19.531250Hz,
3916,W,4/20/2017 23:21:04,1163.515682,602.649960,78.097282,137.051013,119.490983,,2.374060,46.111347,113.706451,170.868774,119.138596,123.598076,56.380997,68.197464,235.841492,77.859406,151.813080,205.627563,154.598785,64.781685,91.234856,30.941833,27.411184,17.995003,10.059050,6.825138,9.168315,5.715739,18.938572,23.117346,14.332172,14.447151,17.524576,6.087810,11.063271,13.287414,5.101838,2.486119,5.946375,14.371655,12.086018,11.465204,10.629436,4.850760,0.901907,2.876306,3.925175,
3917,W,4/20/2017 23:21:08,1003.562529,565.053773,111.571551,116.783317,105.684905,,4.625077,25.835054,92.647415,41.442104,49.869705,67.016457,25.084850,47.247570,49.843201,191.858643,412.717529,386.850494,49.803017,26.057482,11.409484,23.266415,46.840553,8.788301,12.038028,30.702015,22.292513,13.973695,21.917690,17.026127,5.659512,4.187860,3.337455,4.274474,2.955934,5.682946,6.034142,3.131814,1.676700,10.004854,17.299351,10.053368,10.183057,16.008305,14.358601,6.269571,1.324887,
3918,W,4/20/2017 23:21:12,2394.165949,410.039577,153.950221,152.946977,96.155313,,9.963724,16.873487,26.997318,99.304558,202.380829,226.793655,179.780441,602.307800,647.431885,173.370148,218.925827,112.736855,84.851250,49.253258,38.330215,71.366547,30.901644,6.533475,16.066334,22.645498,28.620113,53.771843,30.805733,12.314457,5.792577,15.938105,19.762148,7.815042,1.280093,4.082806,14.006776,5.785902,16.288275,31.515154,11.272430,3.810280,2.884583,7.824483,7.980962,1.511033,1.188905,
3919,W,4/20/2017 23:21:16,1688.394074,1395.165493,178.971155,350.880363,243.620180,,5.943787,14.025743,66.499947,49.303112,11.421660,39.970482,50.614674,541.898865,773.095154,120.387161,21.177277,180.453293,228.621674,385.035522,296.553314,109.922127,116.780251,56.370853,21.428459,39.553711,32.969261,38.652611,32.363178,17.659065,17.773329,11.555468,29.473577,41.035210,13.970159,57.756363,73.348923,14.342820,10.777893,22.631226,11.986953,4.238595,3.594950,3.686070,10.855577,18.529425,23.097155,
3920,W,4/20/2017 23:21:20,1138.927855,357.798075,86.331101,174.381510,158.753767,,39.336479,94.944008,40.111305,20.576643,70.357246,153.479416,188.671509,175.438965,157.745667,104.512169,133.090927,121.201584,71.181473,47.691235,4.639066,2.265176,29.132309,32.632187,49.055046,38.817513,11.681201,11.439317,13.126754,4.961762,6.304555,14.579838,18.708492,23.157969,18.429102,9.242256,2.021791,1.435766,6.895787,3.957610,4.066537,17.462021,15.824913,17.215469,11.633739,5.270751,4.479470,
3921,W,4/20/2017 23:21:24,1662.965379,634.405403,134.973853,181.599286,125.157518,,1.402520,9.108918,103.553932,143.478943,14.575462,57.905457,224.331665,621.508362,167.223648,135.035370,186.243622,197.963837,91.582573,12.535767,26.845356,125.421402,121.532127,41.526779,16.997562,19.529205,3.116985,10.911729,38.346123,33.093163,29.976648,10.533555,31.707623,12.672397,6.680854,9.681762,9.914000,11.171039,20.128382,21.645111,7.967915,5.402484,6.139138,9.440316,9.083359,4.319396,5.111958,
3922,W,4/20/2017 23:21:28,1225.877518,512.989981,268.481126,240.260336,110.569314,,2.788608,33.398151,39.210182,38.518303,35.882786,78.971802,126.221481,415.430359,251.390656,72.604591,134.249207,161.027496,87.781082,33.066250,25.822805,12.659695,35.289124,93.201462,64.142067,33.330379,12.196643,72.663834,90.446686,42.274292,17.569292,14.686606,26.361042,50.563782,57.394596,10.748120,2.631266,1.997615,7.266023,3.915775,7.230611,15.718248,14.906473,10.652221,4.417555,2.921361,8.849041,
3923,W,4/20/2017 23:21:32,843.733833,735.702554,249.116829,221.811692,155.341038,,1.615702,9.306456,10.628363,133.289169,232.687195,52.490677,122.073036,163.146301,42.425232,48.137844,29.549561,35.703678,84.794876,67.917389,306.138397,136.098267,54.649109,44.767578,5.633260,50.748268,3.545147,83.739998,34.433193,44.056549,32.593674,23.810776,29.020437,18.444328,15.963995,24.270443,24.686468,5.926421,23.681107,12.669254,4.154354,7.413342,3.710304,2.710712,6.149338,12.260649,6.939763,
3924,W,4/20/2017 23:21:36,4813.864807,1273.901840,559.462757,674.986471,179.506606,,17.272264,50.220829,50.380367,66.974792,241.153122,464.155426,245.792374,1149.331299,1587.168213,639.866150,318.822235,98.781357,90.198692,255.617203,281.738617,176.737503,128.541840,115.453506,126.833122,108.934372,79.528595,66.180145,45.080021,107.471741,152.267883,39.602993,78.717697,108.178581,96.143158,55.792858,123.340057,71.711014,3.434203,12.267537,16.664642,26.248398,0.409921,20.007261,10.062873,6.024114,6.381162,
3925,W,4/20/2017 23:21:40,1414.983860,473.947776,110.467214,194.216165,83.254293,,4.519184,65.083626,43.075054,39.028156,121.110535,94.282272,117.594887,421.701477,384.398804,26.664494,102.044556,15.812659,17.693336,62.066368,121.272583,102.372528,73.414780,60.462486,20.853035,3.652869,32.522919,27.351385,20.198822,21.591469,5.149750,23.291929,13.711100,4.747605,9.550482,3.466624,10.165221,11.427699,32.246883,29.970749,1.744800,2.848587,6.870020,1.970395,8.677629,18.938469,14.587973,
3926,W,4/20/2017 23:21:44,1635.663305,565.458870,73.725943,101.822886,120.117174,,6.728429,28.959204,43.325249,43.209358,42.890976,204.936279,430.181213,296.661194,334.984680,113.975456,96.539696,65.281334,184.919067,120.003815,47.772514,50.940735,43.260189,38.560738,14.720478,16.314199,25.376051,4.690916,11.210593,10.341558,5.792625,6.405457,6.435969,3.657078,6.229525,5.158931,6.520478,7.366582,3.636565,12.139554,6.155724,8.793082,7.031630,3.753886,11.406604,4.378078,2.753744,
3927,W,4/20/2017 23:21:48,1545.753985,467.986336,37.393176,127.966031,85.193668,,14.467110,36.567017,16.064501,4.724838,9.132089,78.057083,469.684998,406.394501,245.916367,199.087723,80.124870,73.361771,105.464813,131.512115,63.322529,46.167809,13.603183,14.428180,20.125937,14.620811,3.768092,6.119147,1.613830,5.322263,5.949032,1.794381,7.251542,5.503863,8.143120,7.295554,11.471560,17.920738,12.375711,2.995651,4.526700,4.738928,9.241261,1.934910,10.270717,10.204857,12.296541,
3928,W,4/20/2017 23:21:52,2305.730804,451.653211,76.500342,137.202951,84.464856,,1.712491,20.654278,119.728546,243.604614,157.851608,35.905308,191.790863,388.405548,288.794800,491.030731,367.964508,145.395599,86.392189,45.225052,69.128899,56.776642,10.512156,15.432900,22.789774,5.948094,8.522255,10.127163,24.919743,12.410793,14.572294,15.561713,5.138914,3.624333,8.416933,15.277591,14.724243,9.658852,4.279305,15.762417,9.742279,2.706655,2.133289,2.317033,2.370694,9.634745,15.853955,
3929,W,4/20/2017 23:21:56,1699.012661,745.908368,111.261087,107.313909,115.734123,,2.149934,16.320417,27.110588,32.624588,17.316097,30.437349,208.135330,749.134277,366.898132,117.919243,133.116638,35.525772,68.134605,203.295197,225.447678,112.624489,63.576019,7.817366,29.487242,22.964170,35.832550,24.420807,16.468086,7.804246,3.771227,7.358902,6.903921,9.316889,0.530939,3.861478,2.065660,1.075767,5.072417,7.849299,3.454251,16.711214,13.932804,13.051008,4.970634,3.515381,7.643344,
3930,W,4/20/2017 23:22:00,1052.158488,791.208092,170.831651,131.385394,125.345441,,0.333146,6.119231,27.604649,53.827503,30.402796,94.056702,171.063309,13.664988,280.376648,206.513733,168.528931,203.464020,140.531021,40.000725,91.693794,97.844421,104.016228,77.763359,35.894524,32.707405,22.909658,13.249855,9.440867,46.307831,46.216034,11.911651,2.500633,2.011493,9.225432,15.742286,10.548497,8.958848,6.206031,11.315596,10.923403,12.879829,8.202152,6.643614,5.552933,6.932130,1.830867,
3931,W,4/20/2017 23:22:04,1628.535347,306.390316,156.271275,125.895528,120.646919,,1.026584,4.762191,3.513515,30.570885,11.807576,43.863426,67.907631,126.947327,701.327148,533.943604,103.892044,59.122166,7.215061,38.241203,107.362488,27.898916,18.246750,36.658760,11.644972,44.946728,34.499180,25.992138,21.241154,19.624035,9.968040,20.963686,24.368595,7.501158,11.726808,10.525671,10.285380,3.377355,7.193340,9.404415,5.133276,3.105170,3.683216,1.531234,2.150285,1.755289,3.190649,
3932,W,4/20/2017 23:22:08,2116.622665,777.879116,64.165095,211.501094,119.800377,,20.187304,52.003578,8.717245,30.568682,62.063881,161.753281,63.581169,641.377441,564.862549,173.781143,357.913696,256.368347,102.235825,92.753143,64.410812,136.294815,87.183228,18.594574,20.038372,26.844616,19.052450,4.881162,4.241794,6.005387,3.139687,14.369744,26.001455,4.023366,15.649793,24.282398,16.607256,2.662744,13.655165,16.941227,25.364910,11.848202,0.719222,2.524900,13.906993,10.015613,12.928106,
3933,W,4/20/2017 23:22:12,1051.101717,413.555325,49.995029,140.563992,85.530766,,8.247023,26.290964,74.416115,17.081467,22.242474,12.959438,226.708817,433.508362,103.673782,38.072197,96.148102,120.981903,3.633012,65.681366,42.173935,69.285934,60.208496,39.078671,12.512008,2.862167,7.937909,15.677467,16.458708,6.106496,0.952282,2.220291,1.261381,5.395682,13.683330,28.813694,27.971613,11.339174,10.193366,7.860307,1.064893,2.841968,4.644828,9.174189,5.554235,3.841657,4.703383,
3934,W,4/20/2017 23:22:16,1520.538657,512.263290,130.493555,139.810998,75.303468,,10.495926,32.616325,7.659768,24.883165,83.493553,159.481201,423.096588,489.303650,140.392197,97.662872,61.949337,70.095413,106.225533,150.026657,95.252693,47.570072,31.785557,3.039455,8.267910,29.119946,42.109444,31.217398,13.218637,4.798475,10.029655,4.646468,8.809825,10.356859,6.438289,3.242247,5.722006,10.273364,8.836777,13.920835,17.241631,8.259142,8.977067,3.604812,17.530729,10.500844,1.450104,
3935,W,4/20/2017 23:22:20,1639.540941,548.938255,89.518806,101.080217,82.304961,,6.103267,30.743055,35.095299,22.954407,37.455334,89.058594,66.402985,206.847260,623.635010,361.223572,166.125427,137.954788,41.205242,67.731598,103.942596,62.562141,74.105522,38.773705,22.662663,5.737116,29.025043,36.686653,13.814816,2.673945,1.581231,1.071509,5.759999,7.812587,2.573309,0.206623,7.021535,21.407442,10.108713,10.758775,5.842273,4.392065,4.985592,2.548576,2.314878,7.252864,7.023478,
3936,W,4/20/2017 23:22:24,1979.347826,605.455677,117.956075,172.060422,93.626666,,0.163868,31.057049,40.179798,74.251602,84.809158,13.672319,401.707367,727.373047,153.611420,299.529144,153.156921,86.232246,54.344803,159.680664,236.630951,34.632065,9.971457,16.833797,7.129693,19.578676,32.734917,36.632359,16.076366,6.174825,6.758932,26.845175,15.383524,11.944347,11.830024,4.798361,4.718493,21.806578,19.926815,10.939581,3.539743,12.186469,6.127813,2.935793,4.401844,4.616708,10.059154,
3937,W,4/20/2017 23:22:28,1014.644995,424.737278,155.391486,182.939080,107.285344,,33.579578,96.628426,99.302773,87.770004,134.682968,92.877991,172.011383,192.514923,83.135010,47.200928,8.520590,75.842369,54.859875,34.129467,17.146412,69.835495,104.147728,50.306358,18.469574,15.271434,9.742184,7.713316,30.388269,60.695297,31.580986,3.856680,12.129627,31.500177,12.515583,8.095886,11.635802,29.741997,31.527449,10.653500,8.175405,3.223959,1.047022,1.816252,2.105090,3.892376,11.022275,
3938,W,4/20/2017 23:22:32,1815.191462,725.255535,159.154073,156.970057,81.798668,,5.043214,18.253418,7.454834,10.737823,29.549845,142.117920,306.279236,608.516846,314.495056,147.279099,230.507385,88.035408,185.130219,174.319870,85.990158,36.421833,82.478180,42.778732,30.101135,73.609642,39.636536,19.275587,14.094198,7.258511,5.279599,7.090325,9.881332,20.459776,13.520649,6.076906,6.786328,6.680240,16.646648,17.951275,15.192044,2.000877,3.880118,9.322514,12.314218,7.062371,2.104435,
3939,W,4/20/2017 23:22:36,1818.451485,485.126163,122.637812,110.257462,91.764275,,4.008499,39.897125,84.206451,69.821640,117.977585,133.426407,66.264671,489.320496,603.924683,127.511658,86.100769,147.035950,83.552719,78.498184,72.704453,30.360924,13.337264,21.443913,38.192757,24.351948,16.703619,11.703001,34.423874,27.899557,7.555813,5.716400,9.117720,7.154110,8.154356,7.235497,5.871255,5.936024,9.154423,4.490913,0.874479,5.610701,14.314920,10.273794,4.283527,4.731258,7.338084,
3940,W,4/20/2017 23:22:40,2495.252026,286.414021,68.816668,165.564520,87.858679,,2.630049,46.395599,117.316605,72.462173,353.473572,606.531982,643.002319,307.089783,182.677902,129.609406,36.692684,26.076599,10.284525,50.337273,44.388950,69.597916,30.829092,20.573334,34.326332,14.097304,12.244919,11.584513,9.503605,8.632606,12.753721,14.466743,11.662364,10.324123,12.661098,27.669615,20.684269,6.619746,13.497839,15.194757,5.370100,6.324539,6.655270,4.973077,2.634053,2.826664,4.000262,
3941,W,4/20/2017 23:22:44,1657.826165,506.026562,91.903924,153.861971,120.576406,,0.749689,3.851933,28.504948,173.167618,182.942200,42.678787,96.104889,343.024841,373.047119,252.681824,161.822006,253.448318,29.503614,24.611839,28.943333,70.031502,48.843071,25.633644,25.011240,8.482888,21.902514,29.314260,10.482061,15.977436,5.744764,3.492741,12.257835,10.973085,27.920471,21.881567,7.841756,7.801716,3.429355,6.583243,10.294230,2.375005,5.123997,11.428022,13.185007,6.898983,2.374958,
3942,W,4/20/2017 23:22:48,635.623783,1427.851120,321.200985,240.970556,128.386498,,2.662383,21.841259,53.658840,37.836216,4.339210,53.457668,91.614410,55.732880,22.200497,108.154671,186.788132,570.130188,424.378510,138.736969,73.973228,19.175156,45.780380,77.901375,77.775314,68.246063,25.076485,47.733055,77.892532,59.548622,42.704227,34.038933,17.357229,18.885700,19.452665,46.304657,11.955433,4.944726,6.955437,11.535400,25.028473,7.991113,7.927451,13.259595,6.302335,4.986701,4.044707,
3943,W,4/20/2017 23:22:52,2125.405514,322.306489,120.611549,198.097481,105.357168,,2.817033,23.888477,41.005062,55.609436,104.967186,46.525959,48.169495,10.580475,161.623962,806.226501,826.808960,139.551682,45.756386,31.730608,9.374752,47.385406,39.064594,7.044890,2.398170,7.383027,23.396790,17.699244,32.940876,24.340393,14.851220,38.448723,27.762327,7.221205,9.157165,8.852674,20.764324,23.474440,10.588070,10.068652,4.377295,4.197452,1.426786,7.086017,10.681834,11.372927,2.617590,
3944,W,4/20/2017 23:22:56,2874.813753,638.050713,158.180514,198.417510,139.182262,,3.504960,20.792976,23.553144,53.067440,185.598999,395.475861,552.630127,339.403625,89.575424,336.689240,878.026917,407.308777,118.005615,5.884665,13.160498,24.136631,22.136944,10.645161,36.772423,58.977787,28.966560,19.291985,25.667704,9.522148,15.754331,26.822010,28.920990,17.587053,14.700439,14.092776,5.754739,10.506888,0.547140,3.698956,2.035209,10.635084,12.436649,21.709583,14.479628,10.016724,4.473640,
3945,W,4/20/2017 23:23:00,2561.185152,401.910248,89.768732,113.372381,110.971868,,1.687036,65.212776,139.314331,187.687073,163.056091,100.589172,6.403238,47.841263,346.645660,946.748413,557.687134,67.629059,39.126369,19.766745,72.888657,59.232517,20.983477,43.901146,78.382278,29.435438,0.449210,3.591672,19.465855,32.048225,4.778332,1.620384,6.161288,14.274279,10.718766,5.490172,8.585762,8.352221,4.158469,15.365894,5.006419,5.921573,2.740740,6.123911,10.647757,4.699144,3.505603,
3946,W,4/20/2017 23:23:04,2074.036019,887.302296,213.677704,182.786319,77.633063,,2.177533,44.673546,79.063034,153.953461,228.052307,47.197647,202.182938,13.229310,101.626343,610.992371,593.065063,379.999146,259.377075,41.052467,25.212711,17.596367,35.547333,67.612312,60.904884,38.961151,38.941292,27.438900,38.865044,50.267906,19.203411,17.227852,9.699456,3.776159,1.180449,7.766329,13.602877,4.376802,14.318140,23.258499,24.056978,24.403297,11.289654,0.267959,8.431905,14.953526,4.176437,
3947,W,4/20/2017 23:23:08,1599.361034,601.394691,126.732205,144.673691,123.140318,,10.560595,48.280029,41.543388,31.137409,68.129128,152.096863,112.838036,112.738937,126.962875,382.957245,522.677124,440.225830,70.302673,8.712629,5.011776,16.355026,19.806179,28.893208,12.087370,18.683823,35.037189,19.621698,11.547425,18.441246,23.400824,26.606068,4.783086,9.227602,8.147528,3.819609,2.996100,7.528653,20.394459,4.685910,6.008181,10.988945,6.751472,13.024805,10.711913,3.405950,5.593411,
3948,W,4/20/2017 23:23:12,1278.475391,626.309770,107.618337,133.741669,81.143086,,7.862781,37.027531,29.457970,26.342991,39.706913,23.393986,4.423740,54.592766,163.221085,594.536316,305.772095,70.356453,161.341354,94.612129,160.120590,102.960983,13.201719,19.424170,4.292371,36.292679,50.471828,4.674347,5.563046,3.918634,6.697803,29.626289,19.635735,5.831512,1.737396,5.523922,8.039350,12.444812,7.497375,7.802239,10.786312,1.659131,8.204738,1.980735,2.991182,6.169036,3.811906,
3949,W,4/20/2017 23:23:16,873.425890,896.830929,147.296604,152.451012,84.134406,,1.695803,6.326577,19.291855,34.924294,66.709824,21.023567,22.446932,62.330254,122.557312,201.763092,316.052185,433.867218,191.046768,82.335037,43.682861,43.846516,49.373035,25.769421,26.910072,32.987156,26.211269,18.016842,24.487392,25.728378,19.865566,8.029499,27.627869,31.966923,6.594913,5.481887,10.360325,2.158438,3.753125,1.839407,5.880757,4.856319,3.462857,9.960074,7.019597,12.225744,11.233278,
3950,W,4/20/2017 23:23:20,1108.846242,728.425619,129.614546,123.157345,124.380762,,1.597372,24.079599,77.445030,18.551512,8.416388,9.635558,61.845535,135.437714,448.933777,223.982925,100.518204,124.516502,181.938217,210.644012,61.600231,11.269482,23.315546,38.607777,76.533852,72.401352,15.537814,7.907058,13.980624,9.721258,10.066440,14.765566,13.758781,8.551270,19.123402,3.282041,6.624480,6.309992,6.143620,2.981688,4.949695,3.780435,4.618404,11.473938,4.288167,1.192053,11.313815,
3951,W,4/20/2017 23:23:24,1079.700365,979.149044,96.315584,175.666329,127.908428,,1.187915,21.763142,11.768032,18.110262,12.305492,21.636480,15.545750,14.440462,81.477516,246.653473,635.999756,741.607666,138.581848,21.999107,15.430703,9.277493,24.838165,22.540270,4.873790,16.063791,18.673302,6.374731,30.339378,14.711473,10.152908,14.578413,12.504133,7.074696,7.371275,20.304184,36.459423,20.949289,7.478461,9.345723,13.435023,2.169784,0.879003,2.931780,7.337449,7.705951,5.141740,
3952,W,4/20/2017 23:23:28,1440.315026,803.015961,105.366992,177.546481,144.423588,,0.879455,7.784839,30.523308,11.551906,6.888755,60.164383,56.817249,96.711082,183.487946,446.926086,539.459473,336.223816,61.287907,88.252098,150.968033,37.544529,34.658997,39.647678,54.432903,27.855833,16.361668,20.963505,13.733817,9.983007,16.469162,12.209652,6.172890,3.314107,3.865779,14.864905,35.392876,38.197414,7.377142,5.907254,9.386074,10.531358,8.660336,5.728562,3.438946,4.079284,8.419902,
3953,W,4/20/2017 23:23:32,1169.741273,432.732552,111.549661,133.338463,75.179639,,2.484034,25.203619,37.482311,53.291817,23.786152,24.278603,27.503120,92.059235,557.976685,315.114929,13.044803,36.005283,47.744255,58.030190,131.342606,81.912704,35.608002,26.177885,15.911627,4.084025,4.076056,12.978942,33.523006,44.956028,11.931603,4.237659,3.370035,10.079313,7.797637,5.734699,5.058079,24.342682,24.099379,17.301327,13.277588,2.770445,2.824625,3.005626,1.822582,0.232601,7.384184,
3954,W,4/20/2017 23:23:36,2861.244307,477.819599,177.757754,160.157993,139.976210,,11.003539,17.101994,8.784594,46.615242,118.908844,96.784332,133.077927,670.517700,959.760559,600.710266,208.982849,74.143829,59.760578,73.078468,58.271202,82.474915,54.161343,18.081154,57.848110,64.325478,13.089808,17.220560,53.193359,17.723774,12.204776,15.972695,8.382703,9.636756,8.337785,17.690968,11.755508,10.776665,21.615082,17.137608,5.609209,2.029365,7.632118,12.507996,1.065562,6.913628,3.094346,
3955,W,4/20/2017 23:23:40,1501.810244,729.946404,142.896109,442.381089,190.390966,,0.505486,20.939034,91.132813,229.211014,115.935150,47.616322,17.180929,370.519440,345.768921,196.799057,66.707565,51.854233,54.466354,10.914660,174.762238,236.139175,122.300613,58.752682,20.756449,30.827938,20.660482,26.272507,29.072599,29.992455,6.070128,30.523899,49.442192,13.188117,1.683133,59.453972,86.994911,40.936203,29.688202,25.119568,14.179630,20.090775,26.766500,10.929763,20.529383,8.207880,4.646961,
